id1,id2,score,notes
dbpedia_4,metacritic_1288,0.9083333333333333,comparators=4
dbpedia_5,metacritic_17779,1.0,comparators=4
dbpedia_5,metacritic_18073,0.8,comparators=4
dbpedia_6,metacritic_7241,0.8144444444444445,comparators=4
dbpedia_8,metacritic_8939,0.8182758620689655,comparators=4
dbpedia_8,metacritic_2647,0.8104761904761905,comparators=4
dbpedia_9,metacritic_17173,0.8746666666666667,comparators=4
dbpedia_11,metacritic_7895,0.8333257575757577,comparators=4
dbpedia_13,metacritic_6593,0.903921568627451,comparators=4
dbpedia_16,metacritic_7434,0.8246363636363636,comparators=4
dbpedia_16,metacritic_14968,0.8246363636363636,comparators=4
dbpedia_21,metacritic_8785,1.0,comparators=4
dbpedia_21,metacritic_12762,0.8,comparators=4
dbpedia_32,metacritic_12837,0.8926489898989899,comparators=4
dbpedia_32,metacritic_15232,0.8504267676767677,comparators=4
dbpedia_32,metacritic_12796,0.8853456302151955,comparators=4
dbpedia_32,metacritic_12248,0.816854319052595,comparators=4
dbpedia_32,metacritic_9920,0.8843456302151954,comparators=4
dbpedia_38,metacritic_11067,0.8619179894179895,comparators=4
dbpedia_41,metacritic_17632,0.8500000000000001,comparators=4
dbpedia_44,metacritic_12851,0.8500000000000001,comparators=4
dbpedia_44,metacritic_4803,0.8180000000000002,comparators=4
dbpedia_46,metacritic_18961,1.0,comparators=4
dbpedia_46,metacritic_18910,0.8179435483870968,comparators=4
dbpedia_49,metacritic_5297,1.0,comparators=4
dbpedia_49,metacritic_4528,0.9222222222222222,comparators=4
dbpedia_49,metacritic_6394,0.8,comparators=4
dbpedia_55,metacritic_120,0.9026780626780627,comparators=4
dbpedia_55,metacritic_6354,0.8657020757020758,comparators=4
dbpedia_55,metacritic_11720,0.82811278998779,comparators=4
dbpedia_56,metacritic_12001,0.8482095238095239,comparators=4
dbpedia_58,metacritic_15755,0.85114898989899,comparators=4
dbpedia_59,metacritic_19758,0.8,comparators=4
dbpedia_60,metacritic_18815,0.8796296296296297,comparators=4
dbpedia_62,metacritic_14310,0.9321503496503497,comparators=4
dbpedia_66,metacritic_13589,0.8911764705882353,comparators=4
dbpedia_67,metacritic_17775,0.8705816226783969,comparators=4
dbpedia_68,metacritic_19116,0.9763636363636364,comparators=4
dbpedia_68,metacritic_18882,0.8735858585858587,comparators=4
dbpedia_69,metacritic_16482,0.9690534027376133,comparators=4
dbpedia_73,metacritic_15366,0.9896153846153847,comparators=4
dbpedia_73,metacritic_17318,0.8,comparators=4
dbpedia_74,metacritic_8312,1.0,comparators=4
dbpedia_74,metacritic_10306,0.8,comparators=4
dbpedia_74,metacritic_9702,0.8,comparators=4
dbpedia_74,metacritic_5630,0.8150584795321638,comparators=4
dbpedia_75,metacritic_6996,0.8023404917522565,comparators=4
dbpedia_79,metacritic_18813,0.8500000000000001,comparators=4
dbpedia_79,metacritic_18464,0.8144444444444445,comparators=4
dbpedia_79,metacritic_8689,0.8223076923076924,comparators=4
dbpedia_79,metacritic_5998,0.8138461538461539,comparators=4
dbpedia_79,metacritic_5860,0.8138461538461539,comparators=4
dbpedia_79,metacritic_12890,0.8138461538461539,comparators=4
dbpedia_85,metacritic_11917,0.8325396825396826,comparators=4
dbpedia_86,metacritic_11497,1.0,comparators=4
dbpedia_86,metacritic_14040,0.8,comparators=4
dbpedia_89,metacritic_10522,0.9415000000000001,comparators=4
dbpedia_89,metacritic_15790,0.8146428571428572,comparators=4
dbpedia_90,metacritic_433,0.8851851851851852,comparators=4
dbpedia_94,metacritic_10419,0.8500000000000001,comparators=4
dbpedia_94,metacritic_15345,0.8073181818181818,comparators=4
dbpedia_94,metacritic_4030,0.8012237762237763,comparators=4
dbpedia_94,metacritic_11379,0.9159829059829061,comparators=4
dbpedia_94,metacritic_2995,0.9088296425796425,comparators=4
dbpedia_95,metacritic_906,0.8571530321530321,comparators=4
dbpedia_99,metacritic_10382,0.8,comparators=4
dbpedia_100,metacritic_11917,0.8662393162393163,comparators=4
dbpedia_102,metacritic_14582,0.9237222222222222,comparators=4
dbpedia_108,metacritic_19517,0.890701754385965,comparators=4
dbpedia_108,metacritic_2164,0.8145751633986927,comparators=4
dbpedia_109,metacritic_10730,0.8566790185726432,comparators=4
dbpedia_111,metacritic_6166,0.8960317460317461,comparators=4
dbpedia_112,metacritic_4112,0.9894117647058823,comparators=4
dbpedia_112,metacritic_3428,0.8866339869281047,comparators=4
dbpedia_117,metacritic_3613,0.8503703703703704,comparators=4
dbpedia_119,metacritic_3159,0.9415000000000001,comparators=4
dbpedia_119,metacritic_1469,0.8637222222222222,comparators=4
dbpedia_120,metacritic_7851,0.9525454545454545,comparators=4
dbpedia_120,metacritic_11623,0.8747676767676767,comparators=4
dbpedia_120,metacritic_12397,0.8577991452991452,comparators=4
dbpedia_120,metacritic_14255,0.8747676767676767,comparators=4
dbpedia_120,metacritic_4980,0.9198465859982715,comparators=4
dbpedia_120,metacritic_4632,0.9198465859982715,comparators=4
dbpedia_123,metacritic_4737,0.8500000000000001,comparators=4
dbpedia_123,metacritic_3800,0.9709487179487181,comparators=4
dbpedia_125,metacritic_5747,0.903921568627451,comparators=4
dbpedia_127,metacritic_16513,0.926818181818182,comparators=4
dbpedia_127,metacritic_17259,0.8122546897546898,comparators=4
dbpedia_132,metacritic_11228,0.9352000000000001,comparators=4
dbpedia_133,metacritic_6567,1.0,comparators=4
dbpedia_133,metacritic_3652,0.843743169398907,comparators=4
dbpedia_137,metacritic_315,0.8023529411764707,comparators=4
