id1,id2,label
goodreads_7341,amazon_96146,0
goodreads_21864,amazon_6091,0
goodreads_51175,amazon_80099,0
goodreads_11427,amazon_250482,0
goodreads_6711,amazon_87836,0
goodreads_21660,amazon_13816,0
goodreads_5385,amazon_153450,0
goodreads_9016,amazon_598,0
goodreads_6083,amazon_46366,0
goodreads_4451,amazon_5874,0
goodreads_37602,amazon_49185,0
goodreads_698,amazon_266671,0
goodreads_3650,amazon_199468,0
goodreads_285,amazon_135165,0
goodreads_22681,amazon_114006,0
goodreads_38915,amazon_59822,0
goodreads_15088,amazon_100468,0
goodreads_38876,amazon_27167,0
goodreads_27625,amazon_152683,0
goodreads_39557,amazon_20532,0
goodreads_38397,amazon_147910,0
goodreads_25721,amazon_227924,0
goodreads_12414,amazon_164644,0
goodreads_27001,amazon_215180,0
goodreads_2023,amazon_22184,0
goodreads_31875,amazon_39674,0
goodreads_34193,amazon_16325,0
goodreads_14441,amazon_8146,0
goodreads_27886,amazon_209362,0
goodreads_15522,amazon_8380,0
goodreads_3995,amazon_238129,0
goodreads_3217,amazon_40056,0
goodreads_8889,amazon_128749,0
goodreads_1566,amazon_15187,0
goodreads_33070,amazon_132813,0
goodreads_48633,amazon_158422,0
goodreads_29247,amazon_7645,0
goodreads_10500,amazon_25549,0
goodreads_40110,amazon_263995,0
goodreads_12986,amazon_216064,0
goodreads_786,amazon_38693,0
goodreads_2242,amazon_4862,0
goodreads_42203,amazon_43916,0
goodreads_18160,amazon_42157,0
goodreads_16107,amazon_62666,0
goodreads_49615,amazon_113604,0
goodreads_687,amazon_131276,0
goodreads_48965,amazon_59144,0
goodreads_48819,amazon_143309,0
goodreads_9792,amazon_210353,0
goodreads_45071,amazon_64587,0
goodreads_6382,amazon_51649,0
goodreads_7333,amazon_162406,0
goodreads_25396,amazon_167814,0
goodreads_37727,amazon_6833,0
goodreads_13310,amazon_191662,0
goodreads_214,amazon_96870,0
goodreads_22662,amazon_187558,0
goodreads_30282,amazon_1230,0
goodreads_46760,amazon_210488,0
goodreads_50916,amazon_31857,0
goodreads_29867,amazon_266593,0
goodreads_13083,amazon_42205,0
goodreads_42895,amazon_22921,0
goodreads_21919,amazon_50710,0
goodreads_813,amazon_85755,0
goodreads_7363,amazon_225670,0
goodreads_16329,amazon_61922,0
goodreads_606,amazon_269495,0
goodreads_3012,amazon_59857,0
goodreads_4554,amazon_204213,0
