id_a,id_b,label
http://dbpedia.org/resource/Bharat_Heavy_Electricals,http://www.forbes.com/companies/bharat-heavy-electricals/,1
http://dbpedia.org/resource/Imperial_Tobacco,http://www.forbes.com/companies/imperial-tobacco-group/,1
http://dbpedia.org/resource/Petrovietnam,http://www.forbes.com/companies/petrovietnam-gas/,0
http://dbpedia.org/resource/Greentown_China,http://www.forbes.com/companies/greentown-china-holdings/,1
http://dbpedia.org/resource/Kubota,http://www.forbes.com/companies/kubota/,1
http://dbpedia.org/resource/Inventec,http://www.forbes.com/companies/inventec/,1
http://dbpedia.org/resource/China_Resources_Land,http://www.forbes.com/companies/china-resources-land/,1
http://dbpedia.org/resource/PetroVietnam_Insurance,http://www.forbes.com/companies/petrovietnam-gas/,0
http://dbpedia.org/resource/Country_Garden,http://www.forbes.com/companies/country-garden-holdings/,1
http://dbpedia.org/resource/LG_Display,http://www.forbes.com/companies/lg-display/,1
http://dbpedia.org/resource/Poly_Real_Estate,http://www.forbes.com/companies/poly-real-estate/,1
http://dbpedia.org/resource/China_Merchants_Property,http://www.forbes.com/companies/china-merchants-property/,1
http://dbpedia.org/resource/Evergrande_Real_Estate_Group,http://www.forbes.com/companies/evergrande-real-estate/,1
http://dbpedia.org/resource/Amphenol,http://www.forbes.com/companies/amphenol/,1
http://dbpedia.org/resource/Pegatron,http://www.forbes.com/companies/pegatron/,1
http://dbpedia.org/resource/Hormel,http://www.forbes.com/companies/hormel-foods/,1
http://dbpedia.org/resource/Hopson_Development,http://www.forbes.com/companies/hopson-development/,1
http://dbpedia.org/resource/Agile_Property,http://www.forbes.com/companies/agile-property-holdings/,0
http://dbpedia.org/resource/Apple_Inc.,http://www.forbes.com/companies/apple/,1
http://dbpedia.org/resource/Grupo_Bimbo,http://www.forbes.com/companies/grupo-bimbo/,1
http://dbpedia.org/resource/Shui_On_Land,http://www.forbes.com/companies/shui-on-land/,1
http://dbpedia.org/resource/Financial_Street_Holding,http://www.forbes.com/companies/financial-street-holdings/,1
http://dbpedia.org/resource/Sino-Ocean_Land,http://www.forbes.com/companies/sino-ocean-land-holdings/,1
http://dbpedia.org/resource/Sino_Land,http://www.forbes.com/companies/sino-land/,1
http://dbpedia.org/resource/China_Travel_International_Investment_Hong_Kong,http://www.forbes.com/companies/china-pacific-insurance/,0
http://dbpedia.org/resource/AKVA_Group,http://www.forbes.com/companies/unitedhealth-group/,0
http://dbpedia.org/resource/Zepter_International,http://www.forbes.com/companies/huaneng-power-international/,0
http://dbpedia.org/resource/Bank_Permata,http://www.forbes.com/companies/jyske-bank/,0
http://dbpedia.org/resource/Bank_of_Singapore,http://www.forbes.com/companies/hachijuni-bank/,0
http://dbpedia.org/resource/Andhra_Pragathi_Grameena_Bank,http://www.forbes.com/companies/aichi-bank/,0
"http://dbpedia.org/resource/Worcester,_Bosch_Group",http://www.forbes.com/companies/cit-group/,0
http://dbpedia.org/resource/Fozzy_Group,http://www.forbes.com/companies/axiata-group/,0
http://dbpedia.org/resource/Bank_Permata,http://www.forbes.com/companies/huishang-bank-corporation-limited/,0
http://dbpedia.org/resource/Swiss_Foundation_for_Mine_Action,http://www.forbes.com/companies/swiss-re/,0
"http://dbpedia.org/resource/Lansing_Trade_Group,_LLC",http://www.forbes.com/companies/dongfeng-motor-group/,0
http://dbpedia.org/resource/Kistler_Group,http://www.forbes.com/companies/skf-group/,0
http://dbpedia.org/resource/Pravex_Bank,http://www.forbes.com/companies/doha-bank/,0
http://dbpedia.org/resource/International_Solar_Electric_Technology,http://www.forbes.com/companies/korea-electric-power/,0
http://dbpedia.org/resource/Golden_State_Mutual_Life_Insurance_Company,http://www.forbes.com/companies/state-bank-of-india/,0
http://dbpedia.org/resource/Motor_Oil_Hellas,http://www.forbes.com/companies/hyundai-motor/,0
http://dbpedia.org/resource/Bank_of_China,http://www.forbes.com/companies/abu-dhabi-commercial/,0
http://dbpedia.org/resource/St_James_Holdings,http://www.forbes.com/companies/hca-holdings/,0
http://dbpedia.org/resource/Ericsson_Mobile_Communications,http://www.forbes.com/companies/shaw-communications/,0
http://dbpedia.org/resource/China_Water_Affairs_Group,http://www.forbes.com/companies/kerry-group/,0
http://dbpedia.org/resource/United_Van_Lines,http://www.forbes.com/companies/united-overseas-bank/,0
http://dbpedia.org/resource/Harrison_(automobile),http://www.forbes.com/companies/sinomach-automobile/,0
http://dbpedia.org/resource/MOL_Group,http://www.forbes.com/companies/pgnig-group/,0
http://dbpedia.org/resource/Frontier_Energy_Group,http://www.forbes.com/companies/imperial-tobacco-group/,0
http://dbpedia.org/resource/LOUD_Technologies,http://www.forbes.com/companies/infineon-technologies/,0
http://dbpedia.org/resource/Nigeria_Sovereign_Investment_Authority,http://www.forbes.com/companies/american-equity-investment/,0
http://dbpedia.org/resource/Erste_Bank_Novi_Sad,http://www.forbes.com/companies/suruga-bank/,0
http://dbpedia.org/resource/Housing_and_Commerce_Bank,http://www.forbes.com/companies/icici-bank/,0
http://dbpedia.org/resource/SPICA_Group,http://www.forbes.com/companies/interactive-brokers-group/,0
http://dbpedia.org/resource/Bank_of_Singapore,http://www.forbes.com/companies/higo-bank/,0
http://dbpedia.org/resource/Sino_Group,http://www.forbes.com/companies/savola-group/,0
http://dbpedia.org/resource/NWS_Holdings,http://www.forbes.com/companies/belle-international-holdings/,0
http://dbpedia.org/resource/Shell_Canada,http://www.forbes.com/companies/showa-shell-sekiyu/,0
http://dbpedia.org/resource/The_Emirates_Group,http://www.forbes.com/companies/gansu-jiu-steel-group-hongxing-iron-steel/,0
http://dbpedia.org/resource/Carrols_Restaurant_Group,http://www.forbes.com/companies/gansu-jiu-steel-group-hongxing-iron-steel/,0
http://dbpedia.org/resource/Southeast_Bank_Limited,http://www.forbes.com/companies/pko-bank-polski/,0
http://dbpedia.org/resource/Yatai_Group,http://www.forbes.com/companies/noble-group/,0
http://dbpedia.org/resource/Ithmaar_Bank,http://www.forbes.com/companies/axis-bank/,0
http://dbpedia.org/resource/BFG_Technologies,http://www.forbes.com/companies/infineon-technologies/,0
http://dbpedia.org/resource/Tengelmann_Group,http://www.forbes.com/companies/asahi-group-holdings/,0
http://dbpedia.org/resource/JDB_Group,http://www.forbes.com/companies/td-bank-group/,0
http://dbpedia.org/resource/Bank_Pasargad,http://www.forbes.com/companies/arab-national-bank/,0
http://dbpedia.org/resource/Shanghai_Forte_Land,http://www.forbes.com/companies/henderson-land/,0
http://dbpedia.org/resource/NB&T_Financial_Group,http://www.forbes.com/companies/westfield-group/,0
http://dbpedia.org/resource/Arla_Foods_UK,http://www.forbes.com/companies/conagra-foods/,0
http://dbpedia.org/resource/China_High_Speed_Transmission,http://www.forbes.com/companies/china-everbright-bank/,0
http://dbpedia.org/resource/Abdulla_Fouad_Group_of_Companies,http://www.forbes.com/companies/mtn-group/,0
http://dbpedia.org/resource/Defence_Industries_Holding_Company,http://www.forbes.com/companies/ezdan-holding-group/,0
http://dbpedia.org/resource/Energy_Manufacturing_Co._Inc,http://www.forbes.com/companies/wisconsin-energy/,0
http://dbpedia.org/resource/Baker_Boyer_Bank,http://www.forbes.com/companies/hdfc-bank/,0
http://dbpedia.org/resource/Bank_Permata,http://www.forbes.com/companies/doha-bank/,0
http://dbpedia.org/resource/Viking_Cruises,http://www.forbes.com/companies/royal-caribbean-cruises/,0
http://dbpedia.org/resource/The_Barbarian_Group,http://www.forbes.com/companies/hana-financial/,0
http://dbpedia.org/resource/Automotive_Components_Holdings,http://www.forbes.com/companies/senshu-ikeda-holdings/,0
http://dbpedia.org/resource/B&N_Bank,http://www.forbes.com/companies/national-bank-of-abu-dhabi/,0
http://dbpedia.org/resource/Busey_Bank,http://www.forbes.com/companies/pohjola-bank/,0
http://dbpedia.org/resource/The_Emirates_Group,http://www.forbes.com/companies/bs-financial-group/,0
http://dbpedia.org/resource/Major_Drilling_Group_International,http://www.forbes.com/companies/yunnan-baiyao-group/,0
http://dbpedia.org/resource/Channel_Technologies_Group,http://www.forbes.com/companies/asahi-group-holdings/,0
http://dbpedia.org/resource/Chevy_Chase_Bank,http://www.forbes.com/companies/nishi-nippon-city-bank/,0
http://dbpedia.org/resource/Comexi_Group,http://www.forbes.com/companies/skf-group/,0
http://dbpedia.org/resource/Corinthia_Group_of_Companies,http://www.forbes.com/companies/julius-baer-group/,0
http://dbpedia.org/resource/Reliance_Anil_Dhirubhai_Ambani_Group,http://www.forbes.com/companies/weir-group/,0
http://dbpedia.org/resource/Union_Trust_and_Savings_Bank_(Michigan),http://www.forbes.com/companies/taiwan-business-bank/,0
http://dbpedia.org/resource/IBM_Internet_Security_Systems,http://www.forbes.com/companies/varian-medical-systems/,0
http://dbpedia.org/resource/China_Merchants_Energy_Shipping,http://www.forbes.com/companies/china-state-construction/,0
http://dbpedia.org/resource/Haulotte_Group,http://www.forbes.com/companies/kerry-group/,0
http://dbpedia.org/resource/Sunac_China,http://www.forbes.com/companies/want-want-china/,0
http://dbpedia.org/resource/SIMPLE_Group,http://www.forbes.com/companies/compass-group/,0
http://dbpedia.org/resource/Kunlun_Energy,http://www.forbes.com/companies/talisman-energy/,0
http://dbpedia.org/resource/Kon%C4%8Dar_%E2%80%93_Power_Plant_and_Electric_Traction_Engineering_Inc.,http://www.forbes.com/companies/china-longyuan-power/,0
"http://dbpedia.org/resource/MIB_Group,_Inc.",http://www.forbes.com/companies/american-international-group/,0
http://dbpedia.org/resource/Citizens_Bank_of_Northern_California,http://www.forbes.com/companies/saudi-investment-bank/,0
http://dbpedia.org/resource/Iran_Electronics_Industries,http://www.forbes.com/companies/polaris-industries/,0
http://dbpedia.org/resource/People's_United_Bank,http://www.forbes.com/companies/united-rentals/,0
http://dbpedia.org/resource/Hyundai_Development_Company,http://www.forbes.com/companies/hyundai-hysco/,0
