id1,id2,score,notes
goodreads_56,metabooks_73284,0.758,comparators=5
goodreads_56,metabooks_44591,0.8109999999999999,comparators=5
goodreads_110,metabooks_351965,0.7934117647058823,comparators=5
goodreads_111,metabooks_335445,0.73,comparators=5
goodreads_198,metabooks_413872,0.7226926406926407,comparators=5
goodreads_206,metabooks_38336,0.7647820512820512,comparators=5
goodreads_229,metabooks_489726,0.8250588235294116,comparators=5
goodreads_317,metabooks_170356,0.7893333333333332,comparators=5
goodreads_530,metabooks_256875,0.7556,comparators=5
goodreads_725,metabooks_497877,0.7452036199095022,comparators=5
goodreads_737,metabooks_13381,0.6974146341463415,comparators=5
goodreads_878,metabooks_260864,0.77,comparators=5
goodreads_1008,metabooks_50655,0.7014285714285714,comparators=5
goodreads_1053,metabooks_37112,0.7131763565891472,comparators=5
goodreads_1120,metabooks_54521,0.721,comparators=5
goodreads_1172,metabooks_142864,0.7093571428571428,comparators=5
goodreads_1209,metabooks_62858,0.7783934426229507,comparators=5
goodreads_1281,metabooks_471272,0.7375909090909091,comparators=5
goodreads_1322,metabooks_237847,0.8321395348837209,comparators=5
goodreads_1364,metabooks_355863,0.8384137931034482,comparators=5
goodreads_1392,metabooks_297521,0.722,comparators=5
goodreads_1398,metabooks_300747,0.7888425096030729,comparators=5
goodreads_1431,metabooks_288874,0.848,comparators=5
goodreads_1835,metabooks_429927,0.7196,comparators=5
goodreads_1836,metabooks_183860,0.77,comparators=5
goodreads_1843,metabooks_264417,0.838,comparators=5
goodreads_1892,metabooks_433660,0.7607439839572192,comparators=5
goodreads_2055,metabooks_141250,0.7286048951048951,comparators=5
goodreads_2072,metabooks_106025,0.7590909090909091,comparators=5
goodreads_2107,metabooks_392552,0.6873333333333334,comparators=5
goodreads_2130,metabooks_59942,0.7175,comparators=5
goodreads_2157,metabooks_146107,0.747,comparators=5
goodreads_2203,metabooks_18521,0.7449090909090909,comparators=5
goodreads_2230,metabooks_194920,0.7392239925023429,comparators=5
goodreads_2252,metabooks_249049,0.6849803921568627,comparators=5
goodreads_2304,metabooks_511866,0.85,comparators=5
goodreads_2395,metabooks_318097,0.8353333333333334,comparators=5
