id1,id2,score,notes
metabooks_82886,amazon_219880,1.0,comparators=3
metabooks_339625,amazon_41605,0.8,comparators=3
metabooks_487120,amazon_34772,0.8,comparators=3
metabooks_487120,amazon_57990,0.8,comparators=3
metabooks_487120,amazon_85642,0.8,comparators=3
metabooks_125024,amazon_202892,1.0,comparators=3
metabooks_33117,amazon_31316,0.8,comparators=3
metabooks_502224,amazon_31316,1.0,comparators=3
metabooks_248467,amazon_211929,0.8,comparators=3
metabooks_134701,amazon_119209,1.0,comparators=3
metabooks_495441,amazon_7608,0.8,comparators=3
metabooks_307559,amazon_23617,0.8,comparators=3
metabooks_264839,amazon_174847,0.7111111111111111,comparators=3
metabooks_102976,amazon_107551,0.8,comparators=3
metabooks_209991,amazon_24390,0.7000000000000001,comparators=3
metabooks_123139,amazon_32798,0.8,comparators=3
metabooks_264193,amazon_97191,0.7333333333333334,comparators=3
metabooks_264193,amazon_194024,1.0,comparators=3
metabooks_238377,amazon_31501,0.7578947368421053,comparators=3
metabooks_238377,amazon_170315,0.7578947368421053,comparators=3
metabooks_113743,amazon_179366,0.8,comparators=3
metabooks_457522,amazon_36684,1.0,comparators=3
metabooks_393847,amazon_232747,1.0,comparators=3
metabooks_77462,amazon_251541,0.8,comparators=3
metabooks_435613,amazon_34447,0.7111111111111111,comparators=3
metabooks_512736,amazon_20327,1.0,comparators=3
metabooks_88910,amazon_232117,1.0,comparators=3
metabooks_85429,amazon_270886,0.8,comparators=3
metabooks_117918,amazon_156668,1.0,comparators=3
metabooks_329201,amazon_264582,0.8,comparators=3
metabooks_388430,amazon_160395,0.8,comparators=3
metabooks_475760,amazon_153385,0.7000000000000001,comparators=3
metabooks_434844,amazon_240337,0.8,comparators=3
metabooks_500237,amazon_269367,0.8,comparators=3
metabooks_281501,amazon_110553,1.0,comparators=3
metabooks_87465,amazon_627,0.8,comparators=3
metabooks_206402,amazon_156546,1.0,comparators=3
metabooks_50084,amazon_180727,0.8,comparators=3
metabooks_200002,amazon_148643,0.7200000000000001,comparators=3
metabooks_143343,amazon_249708,0.8,comparators=3
metabooks_318936,amazon_193411,1.0,comparators=3
metabooks_318936,amazon_56913,0.8857142857142857,comparators=3
metabooks_387628,amazon_56913,0.8,comparators=3
metabooks_24135,amazon_85306,0.8,comparators=3
metabooks_24135,amazon_141526,1.0,comparators=3
metabooks_24135,amazon_201640,0.8933333333333333,comparators=3
metabooks_26147,amazon_85306,1.0,comparators=3
metabooks_26147,amazon_141526,0.8,comparators=3
metabooks_502202,amazon_201640,0.8,comparators=3
metabooks_217790,amazon_270552,0.8,comparators=3
metabooks_466170,amazon_270552,0.8,comparators=3
metabooks_12418,amazon_82744,1.0,comparators=3
metabooks_238660,amazon_168283,1.0,comparators=3
metabooks_44451,amazon_53978,0.8,comparators=3
metabooks_348673,amazon_230531,0.8,comparators=3
metabooks_348673,amazon_129446,0.7000000000000001,comparators=3
metabooks_234139,amazon_52540,0.8,comparators=3
metabooks_176210,amazon_238779,0.8,comparators=3
metabooks_112214,amazon_39433,0.8,comparators=3
metabooks_233162,amazon_39433,0.8,comparators=3
metabooks_522160,amazon_215607,1.0,comparators=3
metabooks_484603,amazon_83100,0.8,comparators=3
metabooks_125247,amazon_183616,1.0,comparators=3
metabooks_92386,amazon_9845,0.8,comparators=3
metabooks_92386,amazon_161907,0.8,comparators=3
metabooks_92386,amazon_180912,0.8,comparators=3
metabooks_304492,amazon_269448,0.8,comparators=3
metabooks_209115,amazon_195793,0.72,comparators=3
metabooks_209115,amazon_195796,0.7454545454545456,comparators=3
metabooks_436432,amazon_230463,0.8,comparators=3
metabooks_268053,amazon_59020,0.8,comparators=3
metabooks_268053,amazon_224097,0.8,comparators=3
metabooks_487830,amazon_59020,0.8,comparators=3
metabooks_487830,amazon_224097,0.8,comparators=3
metabooks_482803,amazon_21593,0.8,comparators=3
metabooks_482803,amazon_29197,0.8,comparators=3
metabooks_482803,amazon_72356,0.8,comparators=3
metabooks_42131,amazon_249935,0.7111111111111111,comparators=3
metabooks_257799,amazon_147348,0.8,comparators=3
metabooks_179832,amazon_33530,0.8,comparators=3
metabooks_444319,amazon_235700,0.8,comparators=3
metabooks_406805,amazon_47085,0.8,comparators=3
metabooks_406805,amazon_120900,0.8,comparators=3
metabooks_286783,amazon_148558,0.8,comparators=3
metabooks_286783,amazon_240426,0.8,comparators=3
metabooks_490491,amazon_106328,0.7090909090909092,comparators=3
metabooks_304023,amazon_159668,0.8,comparators=3
metabooks_408422,amazon_159668,0.8,comparators=3
metabooks_210255,amazon_12294,0.8,comparators=3
metabooks_377682,amazon_12294,0.76,comparators=3
metabooks_25898,amazon_8304,0.8,comparators=3
metabooks_25898,amazon_183302,0.8,comparators=3
metabooks_89316,amazon_2105,0.8,comparators=3
metabooks_89316,amazon_8227,0.8,comparators=3
metabooks_89316,amazon_12766,0.8,comparators=3
metabooks_89316,amazon_45377,0.8,comparators=3
metabooks_89316,amazon_55612,0.8,comparators=3
metabooks_89316,amazon_63219,0.8,comparators=3
