id1,id2,label
"metacritic_6492,sales_37,FALSE"
"metacritic_1923,sales_3171,FALSE"
"metacritic_18758,sales_3081,FALSE"
"metacritic_1317,sales_5698,FALSE"
"metacritic_3959,sales_333,FALSE"
"metacritic_3107,sales_5194,FALSE"
"metacritic_7582,sales_4737,FALSE"
"metacritic_10643,sales_4455,FALSE"
"metacritic_9186,sales_4329,FALSE"
"metacritic_19325,sales_772,FALSE"
"metacritic_3621,sales_409,FALSE"
"metacritic_11136,sales_3794,FALSE"
"metacritic_16000,sales_507,FALSE"
"metacritic_16001,sales_4976,FALSE"
"metacritic_294,sales_5719,FALSE"
"metacritic_19908,sales_7368,FALSE"
"metacritic_2633,sales_5952,FALSE"
"metacritic_2537,sales_820,FALSE"
"metacritic_918,sales_1005,FALSE"
"metacritic_17918,sales_285,FALSE"
"metacritic_20096,sales_1074,FALSE"
"metacritic_19513,sales_5163,FALSE"
"metacritic_11164,sales_6740,FALSE"
"metacritic_3740,sales_2425,FALSE"
"metacritic_12000,sales_3460,FALSE"
"metacritic_7829,sales_4207,FALSE"
"metacritic_2139,sales_2537,FALSE"
"metacritic_137,sales_6743,FALSE"
"metacritic_19705,sales_6293,FALSE"
"metacritic_6664,sales_4453,FALSE"
"metacritic_10041,sales_2126,FALSE"
"metacritic_40,sales_7320,FALSE"
"metacritic_5920,sales_4369,FALSE"
"metacritic_3168,sales_655,FALSE"
"metacritic_10965,sales_5800,FALSE"
"metacritic_7223,sales_6701,FALSE"
"metacritic_16001,sales_7656,FALSE"
"metacritic_5132,sales_2087,FALSE"
"metacritic_14223,sales_4586,FALSE"
"metacritic_83,sales_3001,FALSE"
"metacritic_18314,sales_7231,TRUE"
"metacritic_1031,sales_7358,TRUE"
"metacritic_11729,sales_6727,TRUE"
"metacritic_17482,sales_786,TRUE"
"metacritic_14958,sales_7601,TRUE"
"metacritic_11864,sales_7076,TRUE"
"metacritic_7433,sales_7311,TRUE"
"metacritic_19526,sales_6817,TRUE"
"metacritic_4748,sales_7439,TRUE"
"metacritic_7259,sales_1958,TRUE"
"metacritic_8599,sales_572,TRUE"
"metacritic_6137,sales_2259,TRUE"
"metacritic_10725,sales_2345,FALSE"
"metacritic_423,sales_6292,TRUE"
"metacritic_2331,sales_3611,TRUE"
"metacritic_16483,sales_7159,TRUE"
"metacritic_3800,sales_914,FALSE"
"metacritic_3897,sales_6618,TRUE"
"metacritic_14580,sales_6840,TRUE"
"metacritic_9855,sales_5487,TRUE"
"metacritic_470,dbpedia_51923,TRUE"
"metacritic_4057,sales_1019,FALSE"
"metacritic_1345,sales_361,FALSE"
"metacritic_20060,sales_7363,FALSE"
"metacritic_8032,sales_4765,FALSE"
"metacritic_1496,sales_2644,FALSE"
"metacritic_16991,sales_3718,FALSE"
"metacritic_18375,sales_2484,FALSE"
"metacritic_18993,sales_7425,FALSE"
"metacritic_19187,sales_4531,TRUE"
"metacritic_2113,sales_2210,FALSE"
"metacritic_5844,sales_227,FALSE"
"metacritic_3362,sales_2608,FALSE"
"metacritic_13572,sales_904,FALSE"
"metacritic_17537,sales_5689,FALSE"
"metacritic_15507,sales_2672,FALSE"
"metacritic_19240,sales_46,FALSE"
"metacritic_5581,sales_1676,TRUE"
"metacritic_864,sales_142,FALSE"
"metacritic_6921,sales_904,FALSE"
"metacritic_14839,sales_1788,FALSE"
"metacritic_1476,sales_1649,FALSE"
"metacritic_4322,sales_5768,FALSE"
"metacritic_11161,sales_3366,FALSE"
"metacritic_1230,sales_7756,FALSE"
"metacritic_4102,sales_1526,FALSE"
"metacritic_13190,sales_6805,FALSE"
"metacritic_578,sales_1634,FALSE"
"metacritic_1950,sales_6353,FALSE"
"metacritic_3217,sales_5288,FALSE"
"metacritic_2254,sales_6422,FALSE"
"metacritic_8779,sales_3572,TRUE"
"metacritic_13829,sales_5366,FALSE"
"metacritic_10630,sales_4891,FALSE"
"metacritic_8605,sales_6640,FALSE"
"metacritic_9133,sales_2610,FALSE"
"metacritic_1789,sales_3412,TRUE"
"metacritic_20220,sales_6674,TRUE"
"metacritic_12181,sales_2042,FALSE"
"metacritic_5004,sales_5631,FALSE"
