id1,id2,label
sales_1165,metacritic_3793,1
sales_2071,metacritic_18490,1
sales_2563,metacritic_17443,0
sales_6689,metacritic_16564,0
sales_839,metacritic_7628,0
sales_3033,metacritic_8550,0
sales_2270,metacritic_17290,1
sales_7324,metacritic_9046,1
sales_5789,metacritic_16269,0
sales_4065,metacritic_17174,0
sales_3891,metacritic_15872,1
sales_933,metacritic_6532,0
sales_330,metacritic_2053,1
sales_1520,metacritic_4852,1
sales_855,metacritic_16161,0
sales_2512,metacritic_1410,1
sales_68,metacritic_19240,1
sales_7872,metacritic_4391,1
sales_1337,metacritic_10347,1
sales_1164,metacritic_1342,0
sales_7739,metacritic_17938,0
sales_502,metacritic_231,0
sales_3446,metacritic_8680,0
sales_7513,metacritic_659,0
sales_1626,metacritic_668,0
sales_3588,metacritic_16868,1
sales_439,metacritic_13771,0
sales_7574,metacritic_3605,0
sales_5429,metacritic_2467,1
sales_759,metacritic_885,0
sales_2356,metacritic_8190,0
sales_7843,metacritic_7548,0
sales_4476,metacritic_9839,0
sales_11,metacritic_20473,0
sales_1526,metacritic_5481,0
sales_1526,metacritic_7815,0
sales_2,metacritic_330,0
sales_3292,metacritic_1232,0
sales_1244,metacritic_577,0
sales_3308,metacritic_1004,0
sales_1216,metacritic_1431,0
sales_6525,metacritic_18503,0
sales_1839,metacritic_1118,0
sales_6531,metacritic_11799,0
sales_57,metacritic_490,0
sales_6032,metacritic_9728,0
sales_6183,metacritic_802,1
sales_4532,metacritic_4670,0
sales_3490,metacritic_9635,0
sales_587,metacritic_8837,0
sales_7761,metacritic_12250,0
sales_1070,metacritic_19313,0
sales_4535,metacritic_12291,0
sales_7652,metacritic_18302,0
sales_5690,metacritic_11716,0
sales_1560,metacritic_9382,0
sales_4862,metacritic_14748,0
sales_2611,metacritic_274,0
sales_6101,metacritic_17802,0
sales_2146,metacritic_7501,0
sales_2398,metacritic_10725,0
sales_4839,metacritic_8640,0
sales_3104,metacritic_13547,0
sales_6397,metacritic_12194,0
sales_1003,metacritic_7809,0
sales_2046,metacritic_13964,0
sales_2806,metacritic_9144,0
sales_6326,metacritic_2617,0
sales_3666,metacritic_2643,0
sales_2901,metacritic_5054,0
sales_5190,metacritic_1768,0
sales_1213,metacritic_13948,0
sales_5676,metacritic_9483,0
sales_7080,metacritic_12245,0
sales_2810,metacritic_14628,0
sales_6175,metacritic_521,0
sales_2002,metacritic_7388,0
sales_3664,metacritic_19675,0
sales_669,metacritic_2182,0
sales_752,metacritic_12763,0
sales_1801,metacritic_15740,0
sales_4170,metacritic_18246,0
sales_2989,metacritic_18539,0
sales_4816,metacritic_6655,0
sales_197,metacritic_8383,0
sales_4687,metacritic_19343,0
sales_2349,metacritic_9376,0
sales_4092,metacritic_20119,0
sales_7398,metacritic_453,0
sales_7132,metacritic_15877,0
sales_5435,metacritic_12595,0
sales_1090,metacritic_9755,0
sales_6740,metacritic_11540,0
sales_1692,metacritic_18490,0
sales_5917,metacritic_9627,1
sales_6936,metacritic_10628,1
sales_3189,metacritic_10813,1
sales_2393,metacritic_12841,1
sales_7304,metacritic_771,1
sales_7768,metacritic_14342,1
