id_a,id_b,label
http://www.forbes.com/companies/state-bank-of-india/,fullcontact_649,1
http://www.forbes.com/companies/intesa-sanpaolo/,fullcontact_425,1
http://www.forbes.com/companies/verizon-communications/,fullcontact_791,1
http://www.forbes.com/companies/stora-enso/,fullcontact_703,1
http://www.forbes.com/companies/bilfinger/,fullcontact_153,1
http://www.forbes.com/companies/intuit/,fullcontact_426,1
http://www.forbes.com/companies/humana/,fullcontact_402,1
http://www.forbes.com/companies/arkema/,fullcontact_107,1
http://www.forbes.com/companies/news-corp/,fullcontact_1642,1
http://www.forbes.com/companies/vale/,fullcontact_783,1
http://www.forbes.com/companies/cr-bard/,fullcontact_236,1
http://www.forbes.com/companies/fluor/,fullcontact_323,1
http://www.forbes.com/companies/nelnet/,fullcontact_532,1
http://www.forbes.com/companies/ball/,fullcontact_129,1
http://www.forbes.com/companies/sojitz/,fullcontact_690,1
http://www.forbes.com/companies/workday/,fullcontact_827,1
http://www.forbes.com/companies/hewlett-packard/,fullcontact_389,1
http://www.forbes.com/companies/metro-group/,fullcontact_507,1
http://www.forbes.com/companies/ppg-industries/,fullcontact_7,1
http://www.forbes.com/companies/yahoo/,fullcontact_836,1
http://www.forbes.com/companies/volkswagen-group/,fullcontact_802,1
http://www.forbes.com/companies/rosneft/,fullcontact_631,1
http://www.forbes.com/companies/microsoft/,fullcontact_512,1
http://www.forbes.com/companies/citigroup/,fullcontact_215,1
http://www.forbes.com/companies/cnp-assurances/,fullcontact_221,1
http://www.forbes.com/companies/brookfield-asset-management/,fullcontact_172,1
http://www.forbes.com/companies/nordstrom/,fullcontact_1446,1
http://www.forbes.com/companies/neste-oil/,fullcontact_533,1
http://www.forbes.com/companies/henkel/,fullcontact_374,1
http://www.forbes.com/companies/bhp-billiton/,fullcontact_151,1
http://www.forbes.com/companies/infosys/,fullcontact_418,1
http://www.forbes.com/companies/advance-auto-parts/,fullcontact_32,1
http://www.forbes.com/companies/delek-group/,fullcontact_255,1
http://www.forbes.com/companies/hcl-technologies/,fullcontact_371,1
http://www.forbes.com/companies/philip-morris-international/,fullcontact_592,1
http://www.forbes.com/companies/telus/,fullcontact_731,1
http://www.forbes.com/companies/biogen-idec/,fullcontact_154,1
http://www.forbes.com/companies/arca-continental/,fullcontact_105,1
http://www.forbes.com/companies/medtronic/,fullcontact_502,1
http://www.forbes.com/companies/danone/,fullcontact_248,1
http://www.forbes.com/companies/entergy/,fullcontact_295,1
http://www.forbes.com/companies/sistema/,fullcontact_678,1
http://www.forbes.com/companies/netapp/,fullcontact_535,1
http://www.forbes.com/companies/directv/,fullcontact_263,1
http://www.forbes.com/companies/flowserve/,fullcontact_322,1
http://www.forbes.com/companies/nike/,fullcontact_539,1
http://www.forbes.com/companies/dr-horton/,fullcontact_270,1
http://www.forbes.com/companies/prudential-financial/,fullcontact_607,1
http://www.forbes.com/companies/xerox/,fullcontact_833,1
http://www.forbes.com/companies/metso/,fullcontact_508,1
http://www.forbes.com/companies/crown-holdings/,fullcontact_241,1
